data,valor
2017-11-01,1.2884023716699342
2017-12-01,2.3321962313190276
2018-01-01,0.3932269330734295
2018-02-01,-2.7516853476283356
2018-03-01,1.4864688921377454
2018-04-01,2.229362410656285
2018-05-01,-6.8960774041585395
2018-06-01,5.051792966211803
2018-07-01,-1.0962625893437217
2018-08-01,2.162371669915521
2018-09-01,-4.217189733593223
2018-10-01,2.296560266406752
2018-11-01,-0.16243096166341386
2018-12-01,0.015946231319026394
2019-01-01,1.4794769330734328
2019-02-01,-0.010435347628326652
2019-03-01,-4.894781107862246
2019-04-01,5.317279077322919
2019-05-01,-0.31441073749187265
2019-06-01,-3.8398737004548233
2019-07-01,2.8370707439895977
2019-08-01,-1.20887833008449
2019-09-01,-0.026773066926563338
2019-10-01,3.7628102664067633
2019-11-01,-0.0003476283300969385
