data,valor
2018-03-01,1.0020550149571574
2018-04-01,1.0203548577560806
2018-05-01,0.9696101329279613
2018-06-01,1.006393142796991
2018-07-01,0.9979849436279346
2018-08-01,1.0133793862656488
2018-09-01,0.9839496485093072
2018-10-01,1.0001930486404491
2018-11-01,0.9997029621131172
2018-12-01,1.0008063756517955
2019-01-01,1.013063004688377
2019-02-01,1.0129517333349065
2019-03-01,0.9733732995252413
2019-04-01,1.013245727736503
2019-05-01,1.0107864912156888
2019-06-01,0.982670428977639
2019-07-01,1.0023972895355318
2019-08-01,0.9940851281470253
2019-09-01,0.9947533053807429
2019-10-01,1.0212824203414546
2019-11-01,1.0226405891961965
2019-12-01,1.0339420418247032
2020-01-01,1.0468104936758136
2020-02-01,1.0521962476462274
2020-03-01,0.9885245849768249
2020-04-01,0.893993750920574
